finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C1_5_southern_africa,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Southern Africa,42,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_central_western_africa,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Central/Western Africa,22,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_eastern_africa,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Eastern Africa,18,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_middle_east,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Middle East,12,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_northern_america,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Northern America,11,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_australia_nz,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Australia & New Zealand,11,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_northern_africa,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Northern Africa,10,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_southern_europe,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Southern Europe,9,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_eastern_europe,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Eastern Europe,9,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_southeastern_asia,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Southeastern Asia,8,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_northern_western_europe,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Northern/Western Europe,8,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_eastern_asia,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Eastern Asia,5,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_southern_asia,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Southern Asia,4,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
C1_5_central_asia,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Central Asia,2,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
X35_experienced,"21, 22",Chapter 2,"Work-related harm, global, 2021 (text): % who or someone they know experienced serious harm from work",24,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X35_very_worried,"21, 22",Chapter 2,"Work-related harm, global, 2021 (text): % very worried about harm from the work they do",19,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X35_ratio,"21, 22",Chapter 2,"Work-related harm, global, 2021 (text): worry-to-experience ratio ('0.8:1')",0.8,ratio,0.1,text,N,,Trend base: the 119 countries surveyed in both years. Ratio of the rounded percentages.
X36_experienced,"21, 26",Chapter 2,"Italy, work-related harm: % personally experienced serious harm from work in the past two years",36,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X36_very_worried,"21, 26",Chapter 2,"Italy, work-related harm: % of workers very worried about harm from their work",16,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X37,21,Chapter 2,"Of Sierra Leone, Ghana, Zambia, India, the Philippines and Afghanistan: countries where over 20% personally experienced harm from food or water",6,count,,text,N,,
X38_very_worried,22,Chapter 2,"Violent crime, global, 2021 (text): % very worried",32,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X38_experienced,22,Chapter 2,"Violent crime, global, 2021 (text): % who or someone they know experienced serious harm",19,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X38_ratio,22,Chapter 2,"Violent crime, global, 2021 (text): worry-to-experience ratio ('1.7:1')",1.7,ratio,0.1,text,N,,Trend base: the 119 countries surveyed in both years. Ratio of the rounded percentages.
X39_experienced_2019,"23, 37, 38, 39",Chapter 2,"Severe weather events, global (text): % experienced serious harm (self or someone known), 2019",22,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X39_experienced_2021,"23, 37, 38, 39",Chapter 2,"Severe weather events, global (text): % experienced serious harm (self or someone known), 2021",27,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X39_very_worried_2019,"23, 37, 38, 39",Chapter 2,"Severe weather events, global (text): % very worried, 2019",34,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X39_very_worried_2021,"23, 37, 38, 39",Chapter 2,"Severe weather events, global (text): % very worried, 2021",34,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X40_central_western_africa,24,Chapter 2,"Workers very worried about harm from the work they do, by region (text): % Central/Western Africa",37,pct,,text,N,,
X40_southern_africa,24,Chapter 2,"Workers very worried about harm from the work they do, by region (text): % Southern Africa",34,pct,,text,N,,
X40_southern_asia,24,Chapter 2,"Workers very worried about harm from the work they do, by region (text): % Southern Asia",32,pct,,text,N,,
X40_eastern_africa,24,Chapter 2,"Workers very worried about harm from the work they do, by region (text): % Eastern Africa",30,pct,,text,N,,
X40_northern_america,24,Chapter 2,"Workers very worried about harm from the work they do, by region (text): % Northern America",7,pct,,text,N,,
X40_northern_western_europe,24,Chapter 2,"Workers very worried about harm from the work they do, by region (text): % Northern/Western Europe",6,pct,,text,N,,
X40_australia_nz,24,Chapter 2,"Workers very worried about harm from the work they do, by region (text): % Australia/New Zealand",5,pct,,text,N,,
X41,24,Chapter 2,Regions where at least 30% of workers were very worried about work-related harm,4,count,,text,N,,Counted on the rounded regional figures (Eastern Africa is 29.9%).
X42_southern_asia,24,Chapter 2,"Personally experienced work-related harm, by region (text): % Southern Asia",28,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X42_southern_europe,24,Chapter 2,"Personally experienced work-related harm, by region (text): % Southern Europe",20,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X42_southeastern_asia,24,Chapter 2,"Personally experienced work-related harm, by region (text): % Southeastern Asia",16,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X43_BEL_experienced,25,Chapter 2,"Work-related harm, Belgium and Guinea (text): % personally experienced, Belgium",3,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X43_BEL_very_worried,25,Chapter 2,"Work-related harm, Belgium and Guinea (text): % of workers very worried, Belgium",5,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X43_GIN_experienced,25,Chapter 2,"Work-related harm, Belgium and Guinea (text): % personally experienced, Guinea",20,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X43_GIN_very_worried,25,Chapter 2,"Work-related harm, Belgium and Guinea (text): % of workers very worried, Guinea",56,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X44,25,Chapter 2,Belgium: very worried relative to experienced work-related harm ('almost twice as high'),2,ratio,0.5,text,N,,Ratio of the rounded percentages (5 / 3).
X45,25,Chapter 2,"Of Italy, Switzerland, Afghanistan and Vietnam: countries where 18% or more personally experienced work-related harm",4,count,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X46,26,Chapter 2,Afghanistan: % very worried about harm from violent crime,60,pct,,text,N,,
X47,26,Chapter 2,"Countries where over 30% personally experienced work-related harm (Italy, India, Mali)",3,count,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X48_experienced_very_difficult,26,Chapter 2,"Work-related harm by feelings about household income (text): % personally experienced, finding it very difficult",25,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X48_experienced_comfortable,26,Chapter 2,"Work-related harm by feelings about household income (text): % personally experienced, living comfortably",9,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X48_experienced_getting_by,26,Chapter 2,"Work-related harm by feelings about household income (text): % personally experienced, getting by",10,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X48_very_worried_very_difficult,26,Chapter 2,"Work-related harm by feelings about household income (text): % of workers very worried, finding it very difficult",36,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X48_very_worried_comfortable,26,Chapter 2,"Work-related harm by feelings about household income (text): % of workers very worried, living comfortably",9,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X49,26,Chapter 2,Very worried about work-related harm: finding it very difficult vs living comfortably ('four times as likely'),4,ratio,0.5,text,N,,Ratio of the rounded percentages (36 / 9).
X50,27,Chapter 2,Southern Asia: % finding it difficult or very difficult who experienced work-related harm ('about one-third'),33,pct,3,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X51,27,Chapter 2,India: % finding it difficult or very difficult who experienced work-related harm,37,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X52,27,Chapter 2,India: people finding it difficult or very difficult who experienced work-related harm ('about 233 million'),233000000,count,5000000,text,N,,"Population estimate from the projection weights (PROJWT). Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X53_northern_america,27,Chapter 2,Finding it very difficult on present income: % who experienced work-related harm: Northern America,32,pct,,text,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
